wavelength,Back_EunCamf,Belly_EunCamf,Breast_EunCamf,Crissum_EunCamf,Crown_EunCamf,DorTail_EunCamf,Rump_EunCamf,Throat_EunCamf,WingTip_EunCamf
738.01,15.7438666667,34.0097333333,27.9869333333,34.496,14.3535333333,21.0991333333,17.8500666667,29.4384,17.7713333333
738.33,16.3406,34.5065333333,28.604,34.8509333333,15.2296666667,21.7801333333,18.6180666666,30.0032333333,18.5189333333
738.64,16.8486666667,35.0909333333,29.1654666667,35.457,15.9741333333,22.3930666667,19.2008666667,30.4879333333,19.1339333333
738.96,17.1440666667,35.557,29.5766666667,35.8427333333,16.304,22.7455333333,19.4933333333,30.7903,19.4437333333
739.28,17.4021333334,35.9137333333,29.8094,36.2297333333,16.6546,23.0270666667,19.6796666667,31.1017333333,19.7732666667
739.59,17.2712,35.7338666667,29.6210666667,36.1476,16.6272666667,22.8098666667,19.492,30.9450666667,19.6100666666
739.91,17.3289333333,35.9712666667,29.7269333333,36.2144,16.7474666667,22.8523333333,19.5334666667,31.0324666667,19.6285333333
740.23,17.7391333333,36.5229333333,30.2773333333,36.7657333333,17.2177333333,23.4613333333,20.0868666667,31.4365333333,20.2138
740.54,17.7199333333,36.7083333333,30.2850666667,36.8683333333,17.3211333333,23.6565333333,20.1442,31.4791333333,20.2231333333
740.86,17.8369333333,36.9503333333,30.4114666667,36.9550666667,17.3629333333,23.7492666667,20.4740666667,31.6545666667,20.3440666666
741.18,18.4000666667,37.4517333333,30.9554,37.5252666667,17.8544666667,24.1828,20.9621333334,32.1557666667,20.8402
741.49,18.581,37.763,31.0823333333,37.6977333334,18.1347333333,24.3899333333,21.1406666667,32.4182,21.1524666667
741.81,18.1708,37.61,30.6844666667,37.4061333333,17.5668,23.9338,20.7551333333,32.1155333333,20.8055333333
742.12,18.2015333333,37.5562,30.5414,37.242,17.4378666667,23.8555333333,20.7445333333,32.0678333333,20.8073333333
742.44,18.1901333333,37.5509333333,30.436,37.2176666667,17.3034666667,23.9406666667,20.8352,32.0021,20.8597333333
742.76,17.7018666667,37.0572,29.9764,36.6852666667,16.6183333333,23.3866666667,20.3296,31.3015333333,20.2774666667
743.07,18.0462,37.5428666667,30.4404666667,36.9359333333,16.7824666667,23.7613333333,20.7377333333,31.6074666667,20.6243333333
743.39,18.2472,37.6747333333,30.6510666667,37.1378,17.044,23.9538,20.9574666667,31.8478666667,20.7497333333
743.70,18.1146666667,37.5178666667,30.5247333333,36.8776666667,16.7129333333,23.6470666667,20.751,31.6743666667,20.4448666667
744.02,18.5238,37.8398666667,30.979,37.138,16.9645333333,23.8798666667,20.9505333334,32.1057,20.7691333333
744.34,18.7575333334,38.1701333334,31.2321333333,37.3219333333,17.2304,24.1998666667,21.0441333333,32.3140333333,20.9944666667
744.65,18.8200666667,38.2657333333,31.3335333333,37.3591333334,17.3379333333,24.3752,21.2613333333,32.3793666667,20.9723333333
744.97,18.9073333333,38.3162,31.5123333333,37.5824666667,17.403,24.4919333333,21.5095333333,32.4280666667,21.0846666667
745.28,18.955,38.2513333333,31.6402666667,37.492,17.479,24.5266,21.5290666667,32.3876,20.8571333333
745.60,18.4705333334,37.7313333333,31.2494666667,37.0296666666,16.9732666667,24.1300666667,21.0072,32.0034666667,20.1473333333
745.91,18.6240666667,38.0048666667,31.4943333333,37.1944666667,17.0624,24.2595333333,20.9180666667,32.2967666667,20.3876666667
746.23,18.8613333334,38.2690666667,31.9053333334,37.5525333333,17.4469333334,24.6518,21.317,32.6545333333,20.7166666667
746.55,18.3327333333,37.6842666667,31.3688,37.2327333333,17.0356,24.2696,21.0294666667,32.3469333333,20.2648
746.86,18.0802,37.3766666667,31.2558,37.0047333333,16.869,24.0433333333,20.8336666667,32.1495666667,20.1928
747.18,18.2667333333,37.2458,31.2186666667,37.0414666667,17.0200666667,24.1246,20.9648,32.1027333333,20.1695333333
747.49,17.5612666667,36.7960666667,30.7220666667,36.5832,16.4646,23.4168,20.5309333333,31.4470333333,19.4664
747.81,17.7580666667,36.79,30.8151333333,36.7606,16.6372,23.5102666667,20.6382,31.6478666667,19.5764
748.12,17.2074666667,36.265,30.2275333333,36.166,15.9678666667,22.9558,19.9946666667,31.1527666667,19.0226666667
748.44,16.9358666667,35.8458666667,29.8942,35.7894666667,15.6286666667,22.6784666667,19.6089333333,30.8690666667,18.7118
748.75,17.2303333333,36.0842,30.1959333333,36.3849333333,15.8426666667,23.0167333333,19.7853333333,31.1782333333,19.015
749.07,17.8470666667,36.5989333333,30.6453333333,37.0167333333,16.4630666667,23.6594,20.3832666667,31.8163333333,19.6514
749.38,17.5629333333,35.9684,30.1148666667,36.5256,16.1953333333,23.2053333333,20.1715333334,31.2686666667,19.0706
749.70,17.7584,36.0587333333,30.045,36.6217333333,16.1247333333,23.2223333333,20.3383333333,31.4260666667,19.1513333333
750.01,18.0714,36.3784666667,30.262,36.8570666667,16.3228666667,23.5079333333,20.3864,31.5316666667,19.4258666667
750.33,18.2252666667,36.5751333333,30.3382,37.1348,16.2116666667,23.7219333333,20.3078666667,31.6870666667,19.1535333333
750.64,17.7797333333,36.4661333333,29.8768,36.8672666666,15.8614666667,23.4910666667,19.8581333333,31.4031666667,18.8149333333
750.96,18.5978666667,37.1104666667,30.4010666667,37.3983333333,16.5188,24.3184,20.6131333333,31.9764666667,19.5202666667
751.27,18.4284666667,36.9961333333,30.2730666667,37.3386666667,16.3586666667,24.1044,20.5167333333,31.6466333333,19.4618666667
751.59,18.7051333333,37.2287333333,30.4658666667,37.5117333333,16.6173333333,24.2318666667,20.7022666667,31.6927666667,19.6315333333
751.90,18.7166666667,37.4091333333,30.5514666667,37.6782,16.5915333333,24.2291333333,20.729,31.7486666667,19.6070666667
752.22,18.229,36.7837333333,30.0794666667,36.9612666666,16.006,23.6792,20.2962,31.3120666667,19.1845333333
752.53,17.8797333333,36.5041333333,29.8646666667,36.4961333333,15.4751333333,23.3306,19.9784666667,30.9546,18.8383333333
752.85,17.5772666667,36.3548666666,29.5399333333,36.3329333334,15.0199333333,23.0077333333,19.6237333333,30.9545,18.5193333334
753.16,16.9981333333,35.6664666667,28.9808,35.6419333333,14.6596,22.366,19.1048666667,30.5279333333,18.0188
753.47,16.8084,35.2978,28.7631333334,35.3446,14.39,21.9672666667,18.7837333333,30.4455333333,17.6282
753.79,16.8666666667,35.1648666667,28.7766666667,35.2282666667,14.4559333333,21.8507333333,18.9048666667,30.3970333333,18.0555333333
754.10,16.783,35.2446,28.9225333333,35.3481333334,14.3506666667,21.6086,18.7472666667,30.3936666667,18.1056
754.42,16.4936,35.0198,28.9722,35.2922666667,14.2106,21.3202,18.5064,30.5138666667,17.9018
754.73,16.4546,34.9671333333,28.974,35.2650666667,14.1444,21.3499333333,18.4695333333,30.7752666667,17.8562
755.05,16.5404666667,35.1530666667,29.1336,35.4897333333,14.1112,21.4802666667,18.6068,31.1478666667,18.0206666667
755.36,16.7828666667,35.2236,29.2915333333,35.3921333334,14.2073333333,21.5708,18.795,31.4286,17.9906666666
755.67,16.973,35.422,29.4552666667,35.4684,14.5649333333,21.8358,19.1256666667,31.5234333333,18.1174666667
755.99,17.5852,35.9004,29.9779333333,36.1084666667,15.2469333333,22.2446666667,19.6865333333,32.1376666667,18.6695333333
756.30,17.8255333333,35.791,30.3326666667,36.2435333333,15.6245333334,22.4546666667,19.8511333333,32.1556666667,19.0396666667
756.62,18.1204,36.2731333333,30.6988666667,36.5785333334,15.8002666667,22.7019333333,20.0058666667,32.3598666667,19.2364666667
756.93,18.2564,36.3545333333,30.6960666667,36.5186,15.8886666667,22.7808666667,20.1787333333,32.3487333333,19.3846
757.24,18.216,36.42,30.6894666667,36.4288666667,15.8538666667,22.8726,20.2874666667,32.5424666667,19.2810666667
757.56,18.4696,36.3912,30.8263333333,36.4056,16.1230666667,23.1890666667,20.6586666667,32.8057,19.5628
757.87,18.4121333333,36.1475333333,30.4613333333,36.1156666666,16.0318,23.141,20.4569333333,32.3397333333,19.4446
758.18,18.1805333333,35.9364,30.1793333333,35.7095333333,15.8444666667,23.0622,20.3674,31.8554666667,19.1964
758.50,17.9788,35.669,29.957,35.4545333333,15.749,22.8988,20.1,31.4865333333,18.8106666667
758.81,18.0088666667,35.6866666667,29.8131333333,35.7638666667,15.8665333333,22.9810666667,20.0426666667,31.4163333333,19.0185333333
759.13,17.9802666667,36.1538666667,29.853,35.9665333333,15.7591333333,22.9588666667,20.0864666667,31.5556666667,19.1818
759.44,17.3754,35.6814,29.3114,35.3472666667,15.1137333333,22.5036,19.6081333333,30.9897,18.6604
759.75,17.3495333333,36.0302,29.2622666667,35.3732666666,14.9506666667,22.5232,19.6122666667,31.1068333333,18.6284666667
760.07,17.7470666667,36.1127333333,29.3138666667,35.4423333333,15.2580666667,22.8428,19.8703333333,31.2905,18.9297333333
760.38,17.2958,35.8038,29.0158666667,35.2612,14.9206666667,22.4790666667,19.5873333333,30.9898333333,18.4992666667
760.69,16.8732666667,35.4271333333,28.4496,34.8594,14.4859333333,21.9938,19.167,30.4835666667,18.163
761.01,16.5442,35.17,28.2329333334,34.5010666667,14.1359333333,21.6471333333,18.7960666667,30.2830333333,17.9042
761.32,16.2314666667,35.0088,27.9002,34.3320666667,13.7917333333,21.2854,18.5566,30.3997666667,17.7322666667
761.63,15.8383333333,34.7753333333,27.6556,34.1417333333,13.3572666667,20.9039333333,18.0887333333,30.1775666667,17.4977333333
761.94,15.8488666667,34.6431333333,27.6561333333,34.1803333333,13.3483333334,20.9944666667,18.1738,30.3535333333,17.6852
762.26,15.5868,34.544,27.6108666666,33.9989333334,12.9240666667,20.8210666667,18.0276666667,30.1824,17.3348666667
762.57,15.6975333333,34.3261333333,27.6429333333,34.0884666667,13.0886,20.8092666667,17.9416,30.1188666667,17.2429333333
762.88,15.964,34.4416,27.8918666667,34.1846666667,13.3402,20.9100666667,18.1148666667,30.268,17.4370666667
763.20,16.2196,34.6022666667,28.2292,34.5386,13.5612666667,21.1462,18.3497333333,30.4448,17.7602
763.51,15.9009333333,34.3628666667,28.1698,34.3934666667,13.2810666667,20.9494,18.0600666667,30.3867,17.5366666667
763.82,16.1776,34.6103333333,28.4531333333,34.7048666667,13.5484,21.3328,18.4027333333,30.6622333333,17.833
764.14,16.5415333333,34.8316666667,28.7759333333,35.0022,13.8234,21.5586666667,18.6570666667,30.9466666667,18.0612666667
764.45,16.6841333333,34.9912666667,28.8276,35.1618666667,13.9413333333,21.6688666667,18.7422666667,30.9766333333,18.1956
764.76,16.5276666667,34.9741333333,28.7781333333,35.1089333333,13.7772,21.578,18.6483333334,30.7566333333,18.1708
765.07,16.7657333333,35.0967333333,28.9871333333,35.2002,14.0722,21.747,18.9756,31.1187,18.4691333333
765.39,16.6235333333,35.1187333333,28.8864,35.0300666667,13.9838,21.5476666667,18.9512666667,31.0055333333,18.3921333333
765.70,16.6904,34.9707333333,28.7558,34.7286,13.9972,21.2854,18.8169333333,30.8924666667,18.3951333333
766.01,16.6877333333,34.9552666667,28.6361333333,34.4602,13.9521333333,21.1768,18.8283333333,30.9385666667,18.5097333333
766.32,16.0157333333,34.4261333333,27.9570666667,34.2143333333,13.2542,20.5224,18.1306666667,30.5873,18.1224
766.64,16.0167333333,34.2764666666,27.812,33.9491333333,13.1696,20.3360666667,18.2210666667,30.6514666667,17.9116666667
766.95,16.4178,34.7984,27.9772,34.3470666666,13.6423333333,20.5749333333,18.634,30.8670333333,18.1763333333
767.26,16.212,34.7115333333,27.6948666667,34.0112666667,13.4714666667,20.2826666667,18.4096666667,30.6987666667,18.2072
767.57,15.6214666667,34.5613333333,27.2973333333,33.7426,13.0179333333,19.7953333334,17.94,30.3892333333,17.7622
767.88,15.2715333333,34.2378666667,26.9426,33.3998,12.6069333333,19.3189333333,17.6986,30.3945333333,17.3773333333
768.20,15.4199333333,34.1548666667,26.9837333333,33.4198666667,12.746,19.2756,17.8198,30.5892333333,17.2756
768.51,15.6158666667,34.2634666667,26.8248,33.6196,12.7194,19.1526,17.7928666667,30.5159,17.0848
768.82,15.6512666667,34.3194666667,26.7327333333,33.7798666667,12.6810666667,18.8778666667,17.7440666667,30.4134333333,17.2005333334
769.13,15.4286666667,34.2145333333,26.5584666666,33.702,12.5840666667,18.8342,17.4319333333,30.3004666667,17.2034666667
769.44,14.8508,33.9842,26.2230666667,33.5074666667,11.9692,18.4702,16.9361333333,30.0951666667,16.8116666666
769.76,15.3254,34.5453333333,26.8191333333,33.7826,12.4688,18.9869333333,17.4656,30.5764666667,17.2748
770.07,14.6196,34.3186,26.2393333333,33.3203333333,11.8988,18.426,16.7168,29.9849,17.0264
770.38,14.7657333333,34.1944666667,26.3186666667,33.32,11.6333333333,18.5988666667,16.7782666667,30.1092666667,17.104
770.69,15.1818666667,34.6982666667,26.8338666667,33.5004666667,11.7423333333,18.9786,17.157,30.7547666667,17.1163333333
771.00,16.3103333333,35.6250666667,27.9192666667,34.1502666667,12.7523333333,20.0272666667,18.2618,31.6814333333,17.9851333333
771.32,16.9539333333,36.1561333334,28.6730666667,34.9065333333,13.5157333333,20.8298666667,18.9237333333,31.9404,18.6275333333
771.63,17.1566666666,36.8007333333,29.0337333333,35.3352,13.7771333333,21.3685333333,18.9459333333,32.2331,18.8210666667
771.94,16.9187333333,36.802,29.3416666667,35.4762666667,13.5014666667,21.2418666667,18.8515333333,32.3157,18.8608666667
772.25,17.7162,37.6686666667,30.135,36.0720666667,14.2526,22.3360666667,19.5451333333,33.5182,19.6542666667
772.56,18.2228,38.4725333333,30.6724,36.6138,14.9662,22.8866666667,20.3698,34.2843,20.2594
772.87,18.5572666667,39.007,31.1568,37.393,15.5244666667,23.6292,21.0468,34.9792666667,20.6454666667
773.18,18.9465333333,39.3514666667,31.3046,37.7274,15.9522,24.0331333334,21.3947333333,35.1109666667,20.7852666667
773.50,19.9806,39.7714,32.0544666667,38.4294,16.9948,25.1204,22.5528,36.0246666667,21.3616666667
773.81,19.0364666667,39.0167333333,31.1061333333,37.3893333333,16.1309333333,24.1739333333,21.5781333333,35.2827,20.6981333333
774.12,18.5967333333,38.7515333333,30.7416,37.6478666667,16.1048,23.8352666667,21.1386,34.8963666667,20.7941333333
774.43,17.7828666667,38.2323333333,30.2836666667,37.2976,15.4175333333,23.4227333333,20.2758,34.6154666667,20.6436666667
774.74,17.2269333333,37.7534666667,29.5022,36.9143333333,14.9231333333,23.0858,19.6142666667,34.4071,20.1666666667
775.05,18.0246,37.5668,29.5988,37.2686,15.6533333333,23.4876666667,20.4063333333,34.7864,20.9928666666
775.36,18.9748,38.3410666667,29.8196666667,37.7435333333,16.5790666667,24.5079333333,20.9994666667,35.6080333333,21.8908666667
775.67,17.9349333333,37.6468,29.0882,37.154,15.7181333333,23.8678,19.8846666667,34.6095666667,20.9174
775.98,18.4151333333,38.0294666667,29.6938,37.549,16.1384,24.4374,20.1900666667,35.1690333333,21.5584
776.30,18.9412666667,38.3559333333,29.9176,37.6696666667,16.2384,24.5756,20.2872666667,35.3019,22.0857333333
776.61,18.9209333333,38.2372,29.8877333333,37.6282,16.2019333333,24.8238,20.1602666667,35.1576666667,22.2757333333
776.92,18.5913333333,38.5000666667,29.9569333333,37.5161333333,16.1345333333,24.7043333333,19.7258666667,35.1612333333,22.5914666667
777.23,19.4542666667,39.5515333333,31.0697333333,38.6331333333,17.5256666667,25.7211333333,20.7670666667,36.0642,23.2198
777.54,20.1559333333,39.6075333333,31.113,38.6451333333,17.8924666667,26.0861333333,21.0752666667,36.2714666667,23.4086666667
777.85,20.3262,39.6418,30.9062666667,38.6313333333,17.8509333333,26.0358666667,21.1868666667,35.9985666667,23.2076666667
778.16,20.9333333333,40.1173333333,31.7973333333,38.9386666666,18.1973333333,26.5813333333,21.568,36.448,23.6213333333
778.47,20.5541333333,40.5107333333,32.0401333333,38.5166,17.8482,26.5198,21.2277333333,36.3106666667,23.2328
778.78,20.5524666667,40.7056,32.5841333333,38.8624666667,17.9053333333,26.7378,21.3507333333,36.5436666667,23.4236
779.09,21.7020666667,41.3758,33.5997333333,39.7172666667,18.7764666667,27.6075333333,22.6264,37.5013666667,24.4208666667
779.40,21.3376666667,40.5318,32.9626666667,39.3232,18.4368,27.2254,22.3314,36.7069333333,23.7281333333
779.71,21.9488,40.9532,33.525,39.7497333333,19.2011333333,27.8433333333,23.0830666667,37.0207,23.967
780.02,21.8306666667,41.3279333333,33.5355333333,39.8087333334,19.2239333333,27.825,23.0656,37.2977666667,23.9672
780.33,22.4048,41.5558,34.1604666667,40.4928666667,19.8684666667,28.6826666667,23.9495333333,37.8115333333,24.4151333333
780.64,22.3154,41.2840666667,34.2332,40.2304666667,19.4238,28.7406666667,23.6487333333,37.4594666667,24.7460666667
780.95,22.2126666667,41.9064,35.0412,40.6524,19.5233333333,29.0155333333,24.0624666667,38.1647,25.3505333333
781.26,22.7466666666,42.5808666667,35.8398666666,41.4478,20.2803333333,29.6651333333,24.9441333333,39.0502,26.2432
781.57,22.6019333333,42.5107333333,35.8214666667,41.2069333333,20.5294,29.6270666667,25.1351333333,38.9097333333,26.5527333333
781.88,23.0286666667,42.5632666667,36.2528666666,41.661,20.9023333333,30.0057333333,25.2702,39.0862333333,27.0000666667
782.19,22.6108666667,42.1583333333,35.9792,41.468,20.6208666667,29.7242666667,25.2392,38.3406,26.5622666667
782.50,22.232,41.8472,35.9908666667,41.2412666667,20.7750666667,29.6619333333,25.0524,38.2721333333,26.6258
782.81,22.6442,42.5735333333,36.5488,41.6491333333,21.2897333333,30.5121333333,25.6772666667,38.9018,27.2438
783.12,22.8469333333,42.5783333333,37.0815333333,41.9876,21.7843333333,31.1191333333,25.8490666667,39.8061,27.8365333333
783.43,23.5107333333,42.8191333333,37.6595333334,42.3404666667,22.3819333333,31.5662,26.7493333333,40.4137,28.3393333333
783.74,23.3934666667,43.0439333333,37.4442,42.3026,21.9047333333,31.1934666667,26.5882,40.0812666667,28.3304
784.05,23.8250666667,43.7947333333,37.7474,42.8353333333,22.5562666667,31.6880666666,27.6927333333,40.7770333333,28.7127333333
784.36,24.2789333333,43.6087333333,37.6002,42.8904666667,23.0222,31.9989333333,27.8036666667,40.6134,28.4501333333
784.67,23.6984,42.6122,36.8419333333,41.9412,22.5052666667,31.9858666667,27.0348,39.7061,27.5986
784.98,24.1562,43.3272,37.3442,42.8313333333,22.7586,32.4077333333,27.7012,40.1965666667,28.0037333333
785.29,24.0627333333,43.4057333333,37.3117333333,42.7064666667,22.622,32.3931333333,28.2097333333,40.1807,28.2640666667
785.60,23.5070666667,42.6819333333,36.7108666667,41.6268,21.9628,31.9717333334,27.6216666667,39.3869333333,27.4623333333
785.91,23.9267333333,43.1414,36.5752666667,41.7716,21.925,32.1050666667,27.6292,39.3829666667,27.3163333333
786.22,24.3198666666,43.3682,37.1162,42.4168,22.7086666667,32.3993333333,28.1028666667,39.7081333333,27.7524
786.53,23.6094,42.1007333333,35.8610666667,41.2809333333,21.5598,31.0047333333,26.9569333334,38.1782666667,26.7578
786.84,23.4946666667,42.1014,36.0803333333,41.3253333333,21.4557333333,31.1583333333,26.8195333333,38.0855,26.9611333333
787.14,23.3997333333,41.6584666667,35.7933333333,40.9120666667,21.6031333333,31.0501333333,26.6169333333,37.9408333333,26.7828
787.45,23.1571333333,40.6302666667,35.5075333334,40.2404666667,21.2661333333,30.6516,26.0630666667,37.1260666667,26.3889333333
787.76,23.2992,41.0329333333,35.6944,40.5006666666,21.2754,30.8090666667,26.1184666667,37.3966,26.9249333333
788.07,23.7899333333,41.5660666667,36.2046666667,41.1536666667,21.8846666667,30.9893333333,26.6561333333,37.7707666667,27.7213333333
788.38,23.8898,41.0872666667,35.8855333333,40.9801333333,22.0316666667,30.9648,26.4831333333,37.6263333333,27.5549333333
788.69,24.0522666667,40.9589333333,35.7810666666,41.0598,22.0842666667,31.1532,26.3084,37.8222666667,27.5398666667
789.00,24.8465333333,41.5288,36.4826,42.0398666667,23.0777333333,31.8558666667,27.0502,38.9748666667,28.3946666667
789.31,24.3310666667,40.4012666666,35.9280666667,41.574,22.6860666667,31.3786,26.6819333334,38.5834333333,27.809
789.62,24.0481333333,40.0102,35.7212666667,41.1068,22.1162666667,31.0736,26.3233333334,38.3551333333,27.4198666666
789.92,24.311,40.5200666667,36.3599333334,41.4560666667,22.6574,31.6274666667,26.8486,38.7884,27.7846666667
790.23,24.535,40.2246,36.3428,41.5150666667,22.9468,31.7398666667,26.9174,38.6129,27.3405333333
790.54,24.6300666667,39.9311333333,36.3298666667,41.241,22.9541333333,31.7422,26.6825333333,38.5439,27.1176
790.85,24.2857333333,39.7044666667,35.9332,40.9578,22.6218,31.4943333333,26.2725333333,38.1801666667,26.6666
791.16,24.5248666667,39.0059333333,35.8265333333,40.4557333333,22.625,31.5541333333,26.3756,38.0012333333,26.3372666667
791.47,24.2995333333,38.9774666667,35.8928,40.5254,22.3672666667,31.7232,26.3615333333,38.2401666667,25.9886666667
791.78,24.9783333333,39.6254666667,36.5080666666,40.8873333333,22.8867333333,32.3537333333,26.9259333333,38.6315666667,26.4247333333
792.08,25.726,40.058,37.1661333333,41.5273333333,23.9779333333,32.6772,27.7177333333,39.2595,27.0616666667
792.39,26.0753333333,39.9768666667,37.0609333333,41.4320666667,24.1565333334,32.6782,27.7218,38.9854,27.3565333333
792.70,26.4682666667,40.4898666667,37.3520666667,41.8431333333,24.3160666666,33.0825333333,28.0198666667,39.0348333333,28.0315333333
793.01,26.0584666667,39.9415333333,36.5732,41.6316,23.9239333333,32.772,27.8654,38.7602,27.544
793.32,25.6789333333,39.6825333333,36.1022666667,41.6519333333,23.3510666667,32.7687333333,27.5604,38.5480333333,27.2722
793.62,25.6860666667,39.6054,35.8688,41.6883333333,23.4986,33.1244666667,27.4152,38.6191333333,27.6935333333
793.93,24.8436666667,38.8253333333,35.3067333333,41.2268666667,22.6216,32.5926666667,26.9965333333,38.1800333333,26.8518
794.24,25.0471333333,39.3019333333,35.4448666667,41.505,22.6436666667,32.6466666667,27.4334,38.5952333333,26.8382666667
794.55,24.6383333333,39.2994,35.3276,41.3559333333,22.4858,32.4180666667,27.2260666666,38.3277333333,26.4237333333
794.86,24.6412666667,38.6535333333,34.6522,40.6069333333,22.2406,31.8433333333,26.6996666667,37.6711666667,25.999
795.16,24.1029333334,38.168,34.0488,40.1246666667,21.9892,31.5122666667,26.3739333333,37.5853666667,25.6423333333
795.47,23.5712666667,38.0585333333,33.8802,39.8030666667,21.4876,31.6106,25.9830666667,37.0796,24.8016
795.78,22.871,37.4803333333,33.6416,39.2592666667,21.0490666667,31.1651333333,25.5420666667,36.6532666667,23.9578
796.09,22.5381333333,37.3012,33.4887333333,38.7362666667,21.0976666667,30.6667333333,25.3013333333,36.2544333333,23.4806666667
796.40,22.7812666667,37.1977333333,33.6278,38.3176,21.3984666667,30.715,25.1735333333,35.8202333333,23.6802666667
796.70,23.2268666667,37.4745333333,34.0399333333,38.4202666667,22.1356666667,31.0522,25.591,35.9599666667,23.9283333333
797.01,23.3542,37.7325333333,34.5768,38.4586,22.1107333333,30.9824,25.7524,36.1520666667,24.0438
797.32,23.5674,38.1017333333,34.9141333333,38.6272666667,22.6886,31.1074,26.0374,36.0817333333,24.3006666667
797.63,23.945,38.0974666667,35.5572,38.8076666667,23.5252,31.3374,26.3660666666,36.5733,24.6863333333
797.93,24.0383333333,38.6539333333,36.1052,39.2977333333,24.0276,31.7851333333,26.7518,36.9593,25.0652
798.24,23.6528,38.1629333333,35.9797333333,38.9934,23.8338666667,31.5442,26.7945333333,36.7944,24.9147333333
798.55,22.9948,37.4762666667,35.7758666667,38.4024,23.0490666667,31.0803333333,26.2442,35.9735,24.3163333333
798.85,21.9914666667,36.2390666667,34.7294666667,37.4566,22.0724666667,29.9622,24.9783333333,35.1054333333,23.4848666667
799.16,21.8576666667,35.9934,34.4655333333,37.6696666667,22.0281333333,29.9149333333,24.6882666667,34.9959333333,23.6494
799.47,22.2966666667,36.1372,34.5818666667,38.2496666667,22.2352666667,30.4960666667,24.6264666667,35.1811666667,24.1583333333
799.78,21.6042666666,35.802,34.1694666667,38.2423333333,21.8032,30.0852666666,24.3800666667,35.1422333333,23.9078666667
800.08,21.8958,35.8534666667,34.2669333334,38.5681333333,22.1707333333,30.0,24.7308666667,35.6071666667,24.2955333333
800.39,21.4199333333,35.3132,33.5816,38.2740666667,21.8296,29.4371333333,24.5598,34.8541666667,24.0345333333
800.70,21.24,34.9158666667,33.0970666667,38.3584666667,21.4880666667,29.2236666667,23.7850666667,34.7859333333,23.8677333333
801.00,20.5828,34.4325333333,32.3904666666,38.2522,21.1650666667,29.3152666667,23.1110666667,34.2101666667,24.03
801.31,20.4297333334,33.6376666667,31.6980666667,37.4754666667,20.6386,29.048,22.841,33.5573,23.6228
801.62,21.1904666667,34.5542666667,32.6740666667,38.2905333333,21.1721333333,29.591,23.2966666667,34.1300333333,24.2002666667
801.92,21.3798,34.4558,32.2233333333,38.4176,21.5760666667,29.3959333333,23.3547333333,34.3484666667,24.1949333333
802.23,22.1627333333,34.8429333333,32.5877333333,38.817,21.9778666667,29.7842666667,23.9680666667,34.5995666667,24.9723333333
802.54,21.9791333333,35.3,32.3908666667,38.2908666667,21.552,29.6262666667,23.7197333333,34.7251666667,24.6622666667
802.84,21.6682666667,35.6054,32.9224666667,38.0266666667,21.6930666666,29.3869333333,24.2576666667,35.1788666667,24.5316
803.15,22.5881333333,36.2956,33.564,38.6904,22.2701333333,29.7474666667,24.9144,35.9995333333,25.1450666667
803.46,22.6118,36.7368666667,33.6846,38.7164666666,22.1902,29.521,25.0191333333,36.0951666667,25.1660666667
803.76,22.7948666667,36.8524666667,33.6602666667,38.7244,22.4423333333,29.5192,25.0898666667,36.8140333333,24.7372
804.07,23.3878666667,37.624,34.4348,39.1995333333,23.0996,30.1056,26.1992666667,37.5985666667,25.3986666667
804.38,23.1046,37.5716666667,34.2995333333,38.8148,22.3962666667,29.5328,25.9712,37.6554666667,24.9532666667
804.68,22.8908666667,37.6400666667,34.5395333333,39.0887333333,22.3796,29.2756,25.8144,37.8268333333,25.1064666667
804.99,22.2852666667,36.7643333333,33.6655333333,38.2682,22.1615333333,28.4440666667,24.961,37.2200666667,24.6158
805.30,22.4895333333,37.4458666667,34.0899333333,38.0664666667,22.3406,28.5418,25.0112666667,37.1354333333,24.9660666667
805.60,22.7766,38.1488666667,34.7767333333,38.6214,23.0551333333,29.2426666667,26.0971333333,37.9158,25.5211333333
805.91,23.6376666667,38.5048666667,35.3657333333,39.3787333333,24.2200666667,29.7799333333,27.0615333333,38.5114,26.0584666667
806.21,23.9119333333,38.376,34.9178666667,39.5068666667,24.2274,29.9408,26.956,38.284,25.7923333333
806.52,23.5254,37.8661333333,34.6388666667,38.5684666667,23.8104666667,29.9138,26.3220666667,37.7169666667,25.1558
806.83,22.5181333333,36.3905333333,33.6226666667,37.2780666667,22.7416,29.0926666667,25.2794666667,36.4793666667,24.1025333333
807.13,20.9901333333,35.3544666667,32.8519333333,36.4122666667,21.6682,28.0433333333,23.954,35.4899666667,23.2417333333
807.44,21.2114666667,35.5510666667,33.1485333333,36.694,22.0738,28.2750666666,24.3463333333,35.7187333333,23.6276666667
807.74,21.2739333333,35.3615333333,33.0425333333,36.5524666667,22.4991333333,28.3281333334,24.4304666667,35.7908666667,23.6554
808.05,21.4894,35.6586666667,33.0240666667,36.895,22.8661333333,28.2894,24.2993333333,36.0942,23.372
808.35,22.3197333333,37.0949333333,33.8614666667,38.1798666667,23.7330666667,29.5074,25.4888,37.0949666667,23.9258
808.66,22.4309333333,36.7322666667,33.7846,38.4352,23.53,29.4323333333,25.1528,37.2125666667,23.2168666667
808.97,22.7510666667,36.5666,33.8746666667,38.6578,23.6336666667,29.6329333333,24.7088666667,37.3230333333,23.1440666667
